p4n_id,title,url,latitude,longitude,location_type,num_places,total_reviews,avg_rating,parking_min_eur,parking_max_eur,electricity_eur,review_seasonality,top_languages,ai_pros,ai_cons,last_scraped
418320,(7670-215) Green Oaks Alentejo,https://park4night.com/en/place/418320,37.653384,-8.325752,"On the farm (farm, vineyard ...)",3,48,4.94,12.0,12.0,0.0,"{""2025-09"": 1, ""2025-07"": 1, ""2025-06"": 3, ""2025-05"": 1, ""2025-04"": 1, ""2025-02"": 3, ""2025-01"": 2, ""2024-12"": 1, ""2024-11"": 2, ""2024-08"": 5, ""2024-07"": 2, ""2024-06"": 3, ""2024-05"": 3, ""2024-04"": 4, ""2024-03"": 1}",de (16); nl (7); en (6); es (1); fr (1),atmosphere_quiet_peaceful (14); scenery_natural_beauty (12); staff_friendly_helpful (13); facilities_eco_rustic_amenities (10); atmosphere_nature_sounds_wildlife (6); location_nature_trails_access (4); local_product_purchase_opportunity (4); views_sunset_aesthetic (2); pitches_spacious_private (2); value_affordable_fair (2); family_child_friendly_playground (1); activities_farm_eco_interaction (1); unique_vibe_creative_eco (1); misc_general_positive_sentiment (1); water_potable_easy_refill (1); showers_hot_high_pressure (1); environment_low_light_pollution (1); pet_friendly_amenities (1),access_difficult_narrow_steep (1); terrain_muddy_dusty_flooding (1); environment_pests_insects_smells (1); service_lack_of_amenities (1); noise_natural_elements (1),2026-01-27 08:18:19
18105,(7520-109) Estacionamento do Miradouro da Costa do Norte,https://park4night.com/en/place/18105,37.962002,-8.88444,Parking lot day/night,12,115,4.32,0.0,0.0,0.0,"{""2026-01"": 2, ""2025-12"": 2, ""2025-11"": 3, ""2025-10"": 6, ""2025-09"": 12, ""2025-08"": 9, ""2025-07"": 4, ""2025-06"": 6, ""2025-05"": 6, ""2025-04"": 5, ""2025-03"": 2, ""2025-02"": 2, ""2025-01"": 2, ""2024-12"": 2, ""2024-11"": 2, ""2024-10"": 1, ""2024-09"": 4, ""2024-08"": 1}",de (16); fr (14); nl (7); it (7); en (5); es (4); pt (3),views_sunset_aesthetic (27); atmosphere_quiet_peaceful (17); pitches_spacious_private (14); scenery_natural_beauty (13); location_nature_trails_access (6); safety_feeling_safe_community (4); supplies_nearby_shops_fuel (3); waste_disposal_functional (3); terrain_level_flat (2); misc_general_positive_sentiment (2); connectivity_good_5g_mobile (1); pet_friendly_amenities (1); access_easy_large_vehicles (1); local_product_purchase_opportunity (1); atmosphere_nature_sounds_wildlife (1),weather_wind_exposure (16); environment_litter_trash_accumulation (10); terrain_uneven_sloping (6); noise_natural_elements (4); environment_pests_insects_smells (3); terrain_sandy_stuck_risk (3); noise_traffic_airplane_loud (2); access_difficult_narrow_steep (1); service_lack_of_amenities (1); rules_strict_fussy_unpleasant (1); waste_disposal_poor_design (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); misc_other_cons (1),2026-01-27 08:18:26
556333,(7520) Sines - 11 Rua Vitalina da Silva,https://park4night.com/en/place/556333,37.851921,-8.784749,Parking lot day/night,20,5,4.2,0.0,0.0,0.0,"{""2025-12"": 1, ""2025-06"": 1, ""2025-04"": 2, ""2024-10"": 1}",es (3); de (1),atmosphere_quiet_peaceful (5); pitches_spacious_private (1); misc_general_positive_sentiment (1),environment_litter_trash_accumulation (2); noise_social_inconsiderate_behavior (1); scenery_natural_beauty (2),2026-01-27 08:18:27
222022,(7600) Terra Nua - Naturist Camping Site,https://park4night.com/en/place/222022,37.845438,-8.284281,Camping,30,25,4.68,10.0,15.0,0.0,"{""2025-08"": 1, ""2025-06"": 1, ""2025-02"": 1, ""2024-11"": 1, ""2024-08"": 1, ""2024-03"": 1}",de (4); nl (2),atmosphere_quiet_peaceful (5); staff_friendly_helpful (4); showers_hot_high_pressure (2); unique_vibe_creative_eco (1); activities_onsite_yoga_pool (1); environment_low_light_pollution (1); pitches_spacious_private (1); service_multilingual_human (1); misc_general_positive_sentiment (1),misc_other_cons (1),2026-01-27 08:18:34
13843,(7600) Aljustrel - N2,https://park4night.com/en/place/13843,37.936401,-8.08083,Parking lot day/night,10,107,4.42,0.0,0.0,0.0,"{""2025-11"": 1, ""2025-10"": 4, ""2025-06"": 2, ""2025-05"": 2, ""2025-02"": 5, ""2025-01"": 4, ""2024-12"": 1, ""2024-10"": 4, ""2024-09"": 3, ""2024-08"": 1, ""2024-07"": 3, ""2024-06"": 2, ""2024-05"": 1, ""2024-04"": 4, ""2024-03"": 1, ""2024-02"": 3}",nl (7); fr (10); en (7); es (2); de (4); pt (2); it (1),atmosphere_quiet_peaceful (20); scenery_natural_beauty (10); views_sunset_aesthetic (4); environment_low_light_pollution (2); staff_friendly_helpful (3); tips_local_knowledge (1); facilities_clean_modern (1); pitches_spacious_private (3); terrain_level_flat (2); surface_paved_paved (2); shade_natural_provided (4); value_affordable_fair (1); location_beach_water_access (5); location_nature_trails_access (5); supplies_nearby_shops_fuel (1); services_bread_delivery_onsite (0); catering_bar_restaurant_onsite (0); utilities_reliable_electricity (1); water_potable_easy_refill (1); waste_disposal_functional (3); connectivity_strong_wifi (1); connectivity_good_5g_mobile (2); safety_secure_fenced_monitored (0); safety_feeling_safe_community (2); pet_friendly_amenities (4); family_child_friendly_playground (1); access_easy_large_vehicles (3); checkin_automated_flexible_process (0); activities_onsite_yoga_pool (0); unique_vibe_creative_eco (1); activities_farm_eco_interaction (3); utilities_lpg_gpl_specialist (0); heritage_culture_history (0); status_tolerated_wildcamp (1); municipal_support_pro (1); utilities_at_each_pitch (0); local_product_purchase_opportunity (0); misc_other_pros (1); activity_wine_tasting_vineyard (0); facilities_eco_rustic_amenities (0); atmosphere_nature_sounds_wildlife (2); facilities_vehicle_wash (0); impact_tree_planting_donation (0); misc_general_positive_sentiment (4),noise_traffic_airplane_loud (0); noise_dogs_animals_neighbors (3); noise_events_music_parties (1); cleanliness_dirty_unkept (2); facilities_broken_outdated (1); showers_cold_low_pressure (0); terrain_uneven_sloping (0); terrain_muddy_dusty_flooding (0); shade_lack_of_exposed (0); shade_excessive_solar_blocking (0); access_difficult_narrow_steep (0); access_overhead_clearance (0); maneuvering_tight_spaces_restrictions (0); overcrowding_situational_busy (1); space_cramped_design_issue (1); price_expensive_overpriced (0); payment_issues_cash_only_friction (0); service_lack_of_amenities (4); service_staff_rude_unfriendly (0); checkin_rules_restrictive_slow (0); wifi_poor_unreliable_signal (0); mobile_signal_weak_dead_zone (0); safety_theft_risk_loitering (0); safety_police_fines_eviction_risk (0); environment_pests_insects_smells (2); environment_litter_trash_accumulation (2); utilities_electricity_tripping (0); utilities_water_nonpotable_slow (0); signage_unclear_directions (0); location_remote_isolated_far (0); rules_strict_fussy_unpleasant (0); environment_radiation_emf (0); social_exclusionary_cliquey (0); situational_temporary_blockage (0); waste_disposal_no_grey_water (0); utilities_adapter_required (0); waste_disposal_poor_design (0); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (0); terrain_sandy_stuck_risk (0); weather_wind_exposure (0); noise_natural_elements (0); misc_other_cons (0); access_long_unpaved_road (0); facilities_sanitary_limited_hours (0); status_permanently_closed_or_removed (0); access_4wd_high_clearance_required (0); water_bad_taste_chlorine (0); rules_highway_toll_time_limit (0); access_app_booking_mandatory (0); misc_general_negative_sentiment (0),2026-01-27 08:18:50
130521,(7540) Santiago do Cacém - 14 Rua Vasco da Gama,https://park4night.com/en/place/130521,38.01659,-8.699258,Parking lot day/night,0,9,3.0,0.0,0.0,0.0,"{""2025-12"": 1, ""2025-01"": 1, ""2024-11"": 1, ""2024-10"": 1, ""2024-04"": 1}",de (1); fr (2); en (2); nl (1),atmosphere_quiet_peaceful (1); views_sunset_aesthetic (1); pitches_spacious_private (1); water_potable_easy_refill (1); waste_disposal_functional (1); location_town_center_proximity (1),terrain_uneven_sloping (3); cleanliness_dirty_unkept (1); service_lack_of_amenities (1); situational_temporary_blockage (1); overcrowding_situational_busy (1),2026-01-27 08:19:51
163064,(7630-174) Odemira - 2A Rua Souza Prado,https://park4night.com/en/place/163064,37.597193,-8.642696,Extra services,0,25,4.44,,,0.0,"{""2025-10"": 1, ""2025-05"": 1, ""2025-03"": 2, ""2024-10"": 1, ""2024-09"": 2, ""2024-06"": 1}",nl (1); en (2); de (2); fr (1); es (2),showers_hot_high_pressure (4); staff_friendly_helpful (2); facilities_clean_modern (3); value_affordable_fair (3); location_town_center_proximity (1); misc_general_positive_sentiment (1),facilities_broken_outdated (1); checkin_rules_restrictive_slow (1); parking_unsuitable_large_rvs (1); misc_other_cons (1),2026-01-27 08:19:57
361330,(7520) Sines - 1 Avenida Vasco da Gama,https://park4night.com/en/place/361330,37.950712,-8.863269,Parking lot day/night,10,41,3.98,0.0,0.0,0.0,"{""2025-10"": 3, ""2025-09"": 2, ""2025-08"": 4, ""2025-06"": 2, ""2024-08"": 1, ""2024-07"": 7, ""2024-06"": 1, ""2024-03"": 3, ""2024-02"": 2, ""2024-01"": 1}",en (6); es (5); fr (3); nl (1); eu (1); de (2); pt (1),pitches_spacious_private (3); location_beach_water_access (6); location_town_center_proximity (7); safety_feeling_safe_community (3); atmosphere_quiet_peaceful (5); access_easy_large_vehicles (3); supplies_nearby_shops_fuel (1); facilities_clean_modern (1); waste_disposal_functional (1); misc_general_positive_sentiment (3); terrain_level_flat (1); service_multilingual_human (1); location_nature_trails_access (1); catering_bar_restaurant_onsite (1); safety_secure_fenced_monitored (1),noise_traffic_airplane_loud (7); social_inconsiderate_behavior (1); checkin_rules_restrictive_slow (1); safety_feeling_safe_community (1); cleanliness_dirty_unkept (1); access_difficult_narrow_steep (1); space_cramped_design_issue (1); misc_general_negative_sentiment (1); noise_natural_elements (1); terrain_muddy_dusty_flooding (1); facilities_broken_outdated (1); service_lack_of_amenities (1),2026-01-27 08:20:12
29073,(7520) Campsites Porto Covo,https://park4night.com/en/place/29073,37.852731,-8.787784,Camping,90,132,3.37,3.95,11.55,0.0,"{""2026-01"": 2, ""2025-11"": 1, ""2025-10"": 3, ""2025-09"": 2, ""2025-08"": 1, ""2025-07"": 6, ""2025-06"": 4, ""2025-05"": 3, ""2025-04"": 3, ""2025-03"": 2, ""2025-02"": 3, ""2025-01"": 1, ""2024-12"": 1, ""2024-11"": 1, ""2024-10"": 5, ""2024-09"": 3, ""2024-08"": 2, ""2024-07"": 5, ""2024-05"": 5, ""2024-04"": 4, ""2024-03"": 2, ""2024-02"": 2}",en (11); de (11); fr (9); es (5); pt (5); it (3); fi (1),facilities_clean_modern (16); staff_friendly_helpful (11); location_town_center_proximity (11); terrain_level_flat (5); showers_hot_high_pressure (5); atmosphere_quiet_peaceful (4); value_affordable_fair (4); location_beach_water_access (3); utilities_reliable_electricity (2); waste_disposal_functional (2); connectivity_strong_wifi (2); local_product_purchase_opportunity (1); unique_vibe_creative_eco (1); misc_general_positive_sentiment (1); shade_natural_provided (1); pricing_transparent_simple (1); location_nature_trails_access (1); services_bread_delivery_onsite (1); water_potable_easy_refill (1),space_cramped_design_issue (15); access_difficult_narrow_steep (11); noise_dogs_animals_neighbors (7); social_exclusionary_cliquey (5); facilities_broken_outdated (3); noise_events_music_parties (3); checkin_rules_restrictive_slow (3); terrain_muddy_dusty_flooding (2); service_staff_rude_unfriendly (2); wifi_poor_unreliable_signal (2); rules_strict_fussy_unpleasant (1); environment_pests_insects_smells (1); waste_disposal_no_grey_water (1); utilities_adapter_required (1); waste_disposal_poor_design (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); terrain_sandy_stuck_risk (1); weather_wind_exposure (1); noise_natural_elements (1); misc_other_cons (1); access_long_unpaved_road (1); facilities_sanitary_limited_hours (1); status_permanently_closed_or_removed (1); access_4wd_high_clearance_required (1); water_bad_taste_chlorine (1); rules_highway_toll_time_limit (1); access_app_booking_mandatory (1); price_expensive_overpriced (1); service_lack_of_amenities (1); cleanliness_dirty_unkept (1); showers_cold_low_pressure (1); terrain_uneven_sloping (1); shade_lack_of_exposed (1); shade_excessive_solar_blocking (1); maneuvering_tight_spaces_restrictions (1); overcrowding_situational_busy (1); payment_issues_cash_only_friction (1); mobile_signal_weak_dead_zone (1); safety_theft_risk_loitering (1); safety_feeling_safe_community (1); pet_friendly_amenities (1); access_easy_large_vehicles (1); activities_onsite_yoga_pool (1); activities_farm_eco_interaction (1); utilities_lpg_gpl_specialist (1); heritage_culture_history (1); status_tolerated_wildcamp (1); municipal_support_pro (1); utilities_at_each_pitch (1); activity_wine_tasting_vineyard (1); facilities_eco_rustic_amenities (1); atmosphere_nature_sounds_wildlife (1); facilities_vehicle_wash (1); impact_tree_planting_donation (1),2026-01-27 08:20:19
461743,(7670) Garvão -,https://park4night.com/en/place/461743,37.724937,-8.331787,"On the farm (farm, vineyard ...)",2,14,5.0,10.0,10.0,0.0,"{""2025-02"": 1, ""2025-01"": 2, ""2024-11"": 1, ""2024-08"": 1, ""2024-05"": 3, ""2024-04"": 1}",fr (4); de (1); en (2); it (1),atmosphere_quiet_peaceful (3); scenery_natural_beauty (3); views_sunset_aesthetic (2); staff_friendly_helpful (5); service_multilingual_human (1); atmosphere_nature_sounds_wildlife (2); environment_low_light_pollution (1); local_product_purchase_opportunity (1); misc_general_positive_sentiment (3); utilities_water_potable_easy_refill (1); pitches_spacious_private (1),access_difficult_narrow_steep (1); signage_unclear_directions (1),2026-01-27 08:20:28
8637,(7630-740) Camping Villa Park Zambujeira,https://park4night.com/en/place/8637,37.525692,-8.775558,Camping,50,752,4.54,10.0,45.0,4.0,"{""2026-01"": 5, ""2025-12"": 8, ""2025-11"": 5, ""2025-10"": 15, ""2025-09"": 7, ""2025-08"": 11, ""2025-07"": 10, ""2025-06"": 11, ""2025-05"": 10, ""2025-04"": 17, ""2025-03"": 9, ""2025-02"": 9, ""2025-01"": 12, ""2024-12"": 9, ""2024-11"": 15, ""2024-10"": 13, ""2024-09"": 16, ""2024-08"": 24, ""2024-07"": 22, ""2024-06"": 13, ""2024-05"": 14, ""2024-04"": 11, ""2024-03"": 10, ""2024-02"": 7, ""2024-01"": 1}",de (50); fr (30); es (18); en (17); pt (10); nl (5); it (4); fi (1),facilities_clean_modern (92); staff_friendly_helpful (40); value_affordable_fair (38); location_town_center_proximity (30); activities_onsite_yoga_pool (29); discounts_accepted_acsi (24); catering_bar_restaurant_onsite (23); showers_hot_high_pressure (21); supplies_nearby_shops_fuel (20); connectivity_strong_wifi (9); location_beach_water_access (9); atmosphere_quiet_peaceful (8); location_nature_trails_access (7); shade_natural_provided (7); pitches_spacious_private (6); laundry_effective_available (6); pet_friendly_amenities (6); views_sunset_aesthetic (4); family_child_friendly_playground (4); waste_disposal_functional (3); access_easy_large_vehicles (3); water_potable_easy_refill (2); connectivity_good_5g_mobile (2); safety_secure_fenced_monitored (2); safety_feeling_safe_community (2); service_multilingual_human (2); misc_general_positive_sentiment (2); terrain_level_flat (1); utilities_reliable_electricity (1); utilities_at_each_pitch (1); misc_other_pros (1),overcrowding_situational_busy (19); space_cramped_design_issue (10); terrain_uneven_sloping (9); cleanliness_dirty_unkept (8); access_difficult_narrow_steep (6); wifi_poor_unreliable_signal (4); rules_strict_fussy_unpleasant (4); noise_dogs_animals_neighbors (3); safety_theft_risk_loitering (3); utilities_adapter_required (2); showers_cold_low_pressure (2); environment_pests_insects_smells (2); service_staff_rude_unfriendly (1); laundry_effective_available (1); catering_bar_restaurant_onsite (1); water_potable_easy_refill (1); misc_other_cons (1),2026-01-27 08:20:42
35905,(7780) Castro Verde - E802,https://park4night.com/en/place/35905,37.7794,-8.01021,Free motorhome area,30,17,2.53,0.0,0.0,0.0,"{""2025-01"": 1, ""2024-05"": 1, ""2024-03"": 1}",fr (2); de (1),,cleanliness_dirty_unkept (1); misc_general_negative_sentiment (2); waste_disposal_poor_design (1); utilities_water_nonpotable_slow (1),2026-01-27 08:20:56
414156,(7555) Chaparral - Unnamed Road,https://park4night.com/en/place/414156,37.798014,-8.673591,Service area without parking,0,66,4.76,0.0,0.0,0.0,"{""2025-12"": 2, ""2025-11"": 3, ""2025-10"": 2, ""2025-09"": 2, ""2025-08"": 6, ""2025-06"": 2, ""2025-05"": 1, ""2025-04"": 3, ""2025-03"": 1, ""2025-02"": 1, ""2025-01"": 3, ""2024-12"": 1, ""2024-10"": 2, ""2024-09"": 1, ""2024-08"": 2, ""2024-07"": 5, ""2024-06"": 2, ""2024-05"": 3, ""2024-02"": 1}",fr (13); es (9); en (4); de (3); pt (3); nl (2),waste_disposal_functional (19); water_potable_easy_refill (17); value_affordable_fair (13); facilities_clean_modern (12); municipal_support_pro (5); atmosphere_quiet_peaceful (2); supplies_nearby_shops_fuel (1); local_product_purchase_opportunity (1); misc_general_positive_sentiment (1),utilities_adapter_required (3); maneuvering_tight_spaces_restrictions (3); terrain_muddy_dusty_flooding (2); terrain_uneven_sloping (2); access_difficult_narrow_steep (2); waste_disposal_poor_design (2); utilities_water_nonpotable_slow (1); space_cramped_design_issue (1); signage_unclear_directions (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); misc_other_cons (1),2026-01-27 08:20:59
485274,(7670) Alcaria - Unnamed Road,https://park4night.com/en/place/485274,37.57782,-8.301753,Parking lot day/night,5,5,5.0,0.0,0.0,0.0,"{""2025-08"": 1, ""2025-06"": 2, ""2025-05"": 1, ""2025-01"": 1}",fr (3); de (2),atmosphere_quiet_peaceful (5); scenery_natural_beauty (2); location_nature_trails_access (1); waste_disposal_functional (1); terrain_level_flat (1); water_potable_easy_refill (2); misc_general_positive_sentiment (2),misc_other_cons (1),2026-01-27 08:21:18
442109,(7780-201) Castro Verde - 27 Rua Nova da Feira,https://park4night.com/en/place/442109,37.694579,-8.088147,Free motorhome area,6,75,4.23,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-12"": 4, ""2025-11"": 3, ""2025-10"": 1, ""2025-09"": 4, ""2025-08"": 2, ""2025-07"": 2, ""2025-06"": 2, ""2025-05"": 3, ""2025-04"": 7, ""2025-03"": 3, ""2025-02"": 4, ""2025-01"": 1, ""2024-12"": 2, ""2024-11"": 1, ""2024-10"": 3, ""2024-07"": 1, ""2024-06"": 1, ""2024-05"": 3, ""2024-04"": 4, ""2024-03"": 3, ""2024-02"": 1}",en (10); fr (9); pt (8); de (7); es (4); nl (3); it (3); ko (2),misc_general_positive_sentiment (13); value_affordable_fair (11); waste_disposal_functional (10); water_potable_easy_refill (9); location_town_center_proximity (7); facilities_clean_modern (5); laundry_effective_available (5); staff_friendly_helpful (3); atmosphere_quiet_peaceful (3); safety_secure_fenced_monitored (2); terrain_level_flat (2); supplies_nearby_shops_fuel (1); local_product_purchase_opportunity (1); access_easy_large_vehicles (1); unique_vibe_creative_eco (1); municipal_support_pro (1); utilities_at_each_pitch (1); pet_friendly_amenities (1),noise_traffic_airplane_loud (10); water_potable_easy_refill (7); facilities_broken_outdated (5); waste_disposal_poor_design (4); rules_strict_fussy_unpleasant (3); noise_dogs_animals_neighbors (2); terrain_uneven_sloping (2); cleanliness_dirty_unkept (2); service_lack_of_amenities (2); environment_litter_trash_accumulation (2); checkin_rules_restrictive_slow (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); social_exclusionary_cliquey (1); waste_disposal_no_grey_water (1); utilities_adapter_required (1); parking_unsuitable_large_rvs (1); terrain_sandy_stuck_risk (1); weather_wind_exposure (1); noise_natural_elements (1); misc_other_cons (1); access_long_unpaved_road (1); facilities_sanitary_limited_hours (1); status_permanently_closed_or_removed (1); access_4wd_high_clearance_required (1); water_bad_taste_chlorine (1); rules_highway_toll_time_limit (1); access_app_booking_mandatory (1),2026-01-27 08:21:37
53648,(7520) Sines - M1109,https://park4night.com/en/place/53648,37.926072,-8.80566,Parking lot day/night,15,334,4.14,0.0,0.0,0.0,"{""2026-01"": 6, ""2025-12"": 2, ""2025-11"": 8, ""2025-10"": 6, ""2025-09"": 4, ""2025-08"": 11, ""2025-07"": 4, ""2025-06"": 5, ""2025-05"": 9, ""2025-04"": 8, ""2025-03"": 4, ""2025-02"": 5, ""2025-01"": 9, ""2024-12"": 7, ""2024-11"": 6, ""2024-10"": 8, ""2024-09"": 10, ""2024-08"": 7, ""2024-07"": 13, ""2024-06"": 2, ""2024-05"": 5, ""2024-04"": 6, ""2024-03"": 3, ""2024-02"": 1}",English (24); German (19); Spanish (14); Portuguese (9); French (7),location_beach_water_access (47); atmosphere_quiet_peaceful (42); misc_general_positive_sentiment (30); pitches_spacious_private (25); safety_feeling_safe_community (20); facilities_clean_modern (16); status_tolerated_wildcamp (14); catering_bar_restaurant_onsite (12); terrain_level_flat (5); atmosphere_nature_sounds_wildlife (5); access_easy_large_vehicles (4); connectivity_good_5g_mobile (3); views_sunset_aesthetic (3); location_town_center_proximity (3); pet_friendly_amenities (2); value_affordable_fair (2); municipal_support_pro (1); misc_other_pros (1),environment_pests_insects_smells (23); service_lack_of_amenities (22); social_inconsiderate_behavior (15); noise_dogs_animals_neighbors (12); overcrowding_situational_busy (10); environment_litter_trash_accumulation (7); cleanliness_dirty_unkept (3); location_remote_isolated_far (3); misc_general_negative_sentiment (3); environment_low_light_pollution (3); noise_natural_elements (2); rules_strict_fussy_unpleasant (2); noise_traffic_airplane_loud (2); signage_unclear_directions (1); situational_temporary_blockage (1); facilities_sanitary_limited_hours (1); shade_lack_of_exposed (1),2026-01-27 08:21:48
187368,(7520) Porto Covo - 10 Rua Carlos Tê,https://park4night.com/en/place/187368,37.854163,-8.789895,Parking lot day/night,20,172,3.59,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-10"": 4, ""2025-09"": 4, ""2025-08"": 15, ""2025-07"": 5, ""2025-06"": 4, ""2025-05"": 2, ""2025-04"": 3, ""2025-03"": 3, ""2025-02"": 3, ""2025-01"": 3, ""2024-12"": 3, ""2024-11"": 3, ""2024-10"": 2, ""2024-09"": 5, ""2024-08"": 12, ""2024-07"": 4, ""2024-06"": 4, ""2024-05"": 6, ""2024-03"": 1, ""2024-02"": 2, ""2024-01"": 1}",en (15); pt (14); es (11); fr (10); de (8); it (5); nl (3); cs (1),atmosphere_quiet_peaceful (44); location_town_center_proximity (38); location_beach_water_access (35); value_affordable_fair (17); terrain_level_flat (14); safety_feeling_safe_community (11); pitches_spacious_private (7); supplies_nearby_shops_fuel (5); misc_general_positive_sentiment (4); connectivity_good_5g_mobile (2); waste_disposal_functional (1); local_product_purchase_opportunity (1); unique_vibe_creative_eco (1); municipal_support_pro (1); pet_friendly_amenities (1),cleanliness_dirty_unkept (11); terrain_muddy_dusty_flooding (10); noise_dogs_animals_neighbors (3); noise_events_music_parties (2); environment_litter_trash_accumulation (2); service_lack_of_amenities (2); access_difficult_narrow_steep (1); space_cramped_design_issue (1); price_expensive_overpriced (1); service_staff_rude_unfriendly (1); wifi_poor_unreliable_signal (1); safety_theft_risk_loitering (1); environment_pests_insects_smells (1); waste_disposal_no_grey_water (1); waste_disposal_poor_design (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); terrain_sandy_stuck_risk (1); weather_wind_exposure (1); noise_natural_elements (1); misc_other_cons (4); access_long_unpaved_road (1); facilities_sanitary_limited_hours (1); status_permanently_closed_or_removed (1); access_4wd_high_clearance_required (1); water_bad_taste_chlorine (1); rules_highway_toll_time_limit (1); access_app_booking_mandatory (1),2026-01-27 08:22:02
211999,(7800) Beja - Unnamed Road,https://park4night.com/en/place/211999,38.01102,-7.934898,Parking lot day/night,5,22,3.77,0.0,0.0,0.0,"{""2025-10"": 1, ""2025-08"": 1, ""2025-07"": 2, ""2025-05"": 1, ""2025-04"": 1, ""2025-02"": 1, ""2025-01"": 2, ""2024-10"": 1, ""2024-08"": 1}",en (4); fr (3); pt (3); de (2),atmosphere_quiet_peaceful (8); atmosphere_nature_sounds_wildlife (3); location_beach_water_access (2); facilities_clean_modern (1); catering_bar_restaurant_onsite (1); heritage_culture_history (1); misc_general_positive_sentiment (1),access_long_unpaved_road (5); terrain_muddy_dusty_flooding (2); noise_dogs_animals_neighbors (1); environment_litter_trash_accumulation (1); facilities_broken_outdated (1); signage_unclear_directions (1); rules_strict_fussy_unpleasant (1); terrain_sandy_stuck_risk (1); misc_other_cons (1),2026-01-27 08:22:12
212659,(7520)  - 8 Beco Praia da Cerca Nova,https://park4night.com/en/place/212659,37.853813,-8.785638,Extra services,0,17,2.88,,,,"{""2025-03"": 1, ""2025-01"": 1, ""2024-12"": 1}",fr (1); de (1); nl (1),water_potable_easy_refill (1),utilities_water_nonpotable_slow (2); waste_disposal_poor_design (1),2026-01-27 08:22:25
242334,(7900-568) Ferreira do Alentejo - 4 Largo dos Bombeiros Voluntários,https://park4night.com/en/place/242334,38.059348,-8.119975,Parking lot day/night,5,6,3.17,0.0,0.0,0.0,"{""2024-09"": 1, ""2024-02"": 2}",pt (1); fr (1); nl (1),status_tolerated_wildcamp (1); municipal_support_pro (1); water_potable_easy_refill (1); supplies_nearby_shops_fuel (1); staff_friendly_helpful (1); atmosphere_quiet_peaceful (1); scenery_natural_beauty (1),access_difficult_narrow_steep (1); situational_temporary_blockage (1); social_inconsiderate_behavior (1),2026-01-27 08:22:26
372698,(7630-174) Odemira - 2b Rua Capitão Salgueiro Maia,https://park4night.com/en/place/372698,37.59991,-8.631203,Service area without parking,0,33,3.76,,,0.0,"{""2025-12"": 2, ""2025-10"": 1, ""2025-08"": 1, ""2025-06"": 1, ""2025-04"": 3, ""2025-02"": 1, ""2024-12"": 2, ""2024-11"": 2, ""2024-09"": 1, ""2024-08"": 1, ""2024-04"": 1, ""2024-03"": 1, ""2024-02"": 2}",en (3); fr (6); nl (1); es (2); de (3); it (2); pt (2),waste_disposal_functional (5); water_potable_easy_refill (4); facilities_vehicle_wash (3); staff_friendly_helpful (2); facilities_clean_modern (2); laundry_effective_available (1); utilities_reliable_electricity (1); local_product_purchase_opportunity (1); supplies_nearby_shops_fuel (1); misc_general_positive_sentiment (1),utilities_electricity_tripping (1); water_potable_easy_refill (4); laundry_effective_available (2); space_cramped_design_issue (2); access_difficult_narrow_steep (1); noise_dogs_animals_neighbors (1); noise_natural_elements (1); noise_traffic_airplane_loud (1); parking_unsuitable_large_rvs (1); price_expensive_overpriced (1); service_lack_of_amenities (1); signage_unclear_directions (1); terrain_muddy_dusty_flooding (1); utilities_adapter_required (1); waste_disposal_poor_design (1); misc_other_cons (1),2026-01-27 08:22:29
96065,(7780) Castro Verde - Rua da Corredoura,https://park4night.com/en/place/96065,37.694358,-8.090088,Service area without parking,10,60,3.98,0.0,0.0,0.0,"{""2025-12"": 1, ""2025-11"": 1, ""2025-04"": 2, ""2025-02"": 2, ""2024-10"": 1, ""2024-08"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-02"": 1}",pt (4); fr (3); es (1); nl (1); de (1),waste_disposal_functional (3); supplies_nearby_shops_fuel (2); facilities_vehicle_wash (2); laundry_effective_available (1); catering_bar_restaurant_onsite (1); misc_general_positive_sentiment (1); pricing_transparent_simple (1),water_nonpotable_slow (4); noise_dogs_animals_neighbors (1); service_lack_of_amenities (1); waste_disposal_poor_design (1),2026-01-27 08:22:41
335819,(7520-219) Sines - 127 Rua Júlio Gomes da Silva,https://park4night.com/en/place/335819,37.95725,-8.861942,Extra services,1,5,5.0,0.0,0.0,0.0,"{""2025-11"": 1, ""2025-08"": 1}",nl (1); fr (1),facilities_clean_modern (1); misc_general_positive_sentiment (1); catering_bar_restaurant_onsite (1); laundry_effective_available (1); value_affordable_fair (1),payment_issues_cash_only_friction (1),2026-01-27 08:22:49
