p4n_id,title,url,latitude,longitude,location_type,num_places,total_reviews,avg_rating,parking_min_eur,parking_max_eur,electricity_eur,review_seasonality,top_languages,ai_pros,ai_cons,last_scraped
169588,(8375-257) São Marcos da Serra - 7 Rua do Comércio,https://park4night.com/en/place/169588,37.362781,-8.376391,Paying motorhome area,21.0,118,4.54,6.0,6.0,0.0,"{""2026-01"": 2, ""2025-12"": 3, ""2025-09"": 2, ""2025-08"": 1, ""2025-07"": 1, ""2025-06"": 1, ""2025-04"": 3, ""2025-02"": 1, ""2025-01"": 4, ""2024-12"": 1, ""2024-11"": 2, ""2024-10"": 1, ""2024-07"": 2, ""2024-03"": 5, ""2024-02"": 6, ""2024-01"": 1}",nl (7); fr (7); es (3); de (2); pt (5); en (3); sv (1); pl (1); it (2),value_affordable_fair (13); facilities_clean_modern (10); utilities_reliable_electricity (8); water_potable_easy_refill (7); location_nature_trails_access (3); connectivity_strong_wifi (3); pitches_spacious_private (2); ground_flat_level_paved (2); waste_disposal_functional (2); services_bread_delivery_onsite (1); family_child_friendly_playground (1); checkin_automated_flexible_process (1); misc_other_pros (4),noise_dogs_animals_neighbors (13); access_difficult_narrow_steep (7); signage_unclear_directions (4); space_cramped_lack_of_privacy (1); noise_events_music_parties (1); noise_traffic_airplane_loud (1); shade_lack_of_exposed (2); location_town_center_proximity (1); rules_strict_fussy_unpleasant (1); misc_other_cons (2),2026-01-26 08:57:51
475683,(8100-033) Quinta Boa Vida,https://park4night.com/en/place/475683,37.242433,-8.188751,Private car park for campers,16.0,59,4.86,13.5,13.5,0.0,"{""2026-01"": 1, ""2025-04"": 1, ""2025-03"": 2, ""2025-02"": 3, ""2025-01"": 8, ""2024-12"": 2, ""2024-11"": 2, ""2024-10"": 8, ""2024-09"": 1, ""2024-08"": 1, ""2024-05"": 1, ""2024-03"": 2, ""2024-02"": 8}",de (22); en (5); nl (4); es (2); fr (2); da (1),staff_friendly_helpful (23); atmosphere_quiet_peaceful (14); facilities_clean_modern (13); pitches_spacious_private (11); views_sunset_starry_sky (1); service_multilingual_welcoming (7); value_affordable_fair (2); location_nature_trails_access (3); services_bread_delivery_onsite (3); unique_vibe_creative_eco_farm (1); activities_farm_eco_interaction (1); family_child_friendly_playground (1); checkin_automated_flexible_process (1); misc_other_pros (10); showers_hot_high_pressure (4); location_town_center_proximity (2); supplies_nearby_shops_fuel (1); water_potable_easy_refill (1); pet_friendly_amenities (1); shade_natural_provided (1),noise_dogs_animals_neighbors (1); showers_cold_low_pressure (1); terrain_uneven_sloping (2); connectivity_strong_wifi (1); connectivity_good_5g_mobile (2); misc_other_cons (1),2026-01-26 08:58:07
68514,(8375) São Bartolomeu de Messines - IC1,https://park4night.com/en/place/68514,37.228901,-8.26512,Service area without parking,1.0,26,3.42,0.0,0.0,,"{""2025-10"": 1, ""2025-08"": 1, ""2025-01"": 1, ""2024-10"": 1, ""2024-06"": 1}",de (2); en (1); fr (2),waste_disposal_functional (3); value_affordable_fair (1),water_potable_easy_refill (3); misc_other_cons (2); signage_unclear_directions (1),2026-01-26 08:58:29
229775,(8375) São Bartolomeu de Messines - IC1,https://park4night.com/en/place/229775,37.23003,-8.264079,Service area without parking,1.0,18,4.17,,,0.0,"{""2026-01"": 2, ""2025-10"": 1, ""2025-07"": 2, ""2025-05"": 1, ""2025-03"": 1, ""2025-02"": 1, ""2025-01"": 2, ""2024-05"": 1}",fr (4); de (3); es (1); en (2); pt (1),value_affordable_fair (5); service_staff_friendly_helpful (2); water_potable_easy_refill (4); waste_disposal_functional (4); misc_other_pros (1),misc_other_cons (2); access_difficult_narrow_steep (1),2026-01-26 08:58:32
223493,(7670) Parque Campismo - Barragem Monte da Rocha,https://park4night.com/en/place/223493,37.716498,-8.302152,Camping,50.0,127,4.24,10.0,13.5,3.5,"{""2025-12"": 1, ""2025-11"": 1, ""2025-10"": 3, ""2025-09"": 1, ""2025-08"": 7, ""2025-07"": 2, ""2025-06"": 2, ""2025-04"": 3, ""2025-03"": 1, ""2025-02"": 1, ""2025-01"": 4, ""2024-10"": 3, ""2024-09"": 2, ""2024-08"": 5, ""2024-07"": 3, ""2024-06"": 1, ""2024-05"": 3, ""2024-04"": 1, ""2024-03"": 3, ""2024-02"": 2}",en (10); fr (10); pt (9); de (7); nl (3); es (2); fi (2),atmosphere_quiet_peaceful (23); value_affordable_fair (13); facilities_clean_modern (11); showers_hot_high_pressure (10); scenery_natural_beauty (8); location_nature_trails_access (7); pitches_spacious_private (6); activities_onsite_yoga_pool (6); staff_friendly_helpful (5); location_beach_water_access (4); service_multilingual_welcoming (3); waste_disposal_functional (2); connectivity_strong_wifi (2); family_child_friendly_playground (2); access_easy_large_vehicles (2); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (1); utilities_reliable_electricity (1); water_potable_easy_refill (1); pet_friendly_amenities (1); checkin_automated_flexible_process (1); misc_other_pros (1),noise_dogs_animals_neighbors (4); shade_lack_of_exposed (6); cleanliness_dirty_unkept (3); noise_events_music_parties (2); facilities_broken_outdated (2); showers_cold_low_pressure (1); terrain_muddy_dusty_flooding (1); access_difficult_narrow_steep (2); space_cramped_lack_of_privacy (1); price_expensive_overpriced (1); payment_issues_cash_only_friction (3); service_lack_of_amenities (2); service_staff_rude_unfriendly (1); checkin_rules_restrictive_slow (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); signage_unclear_directions (1); location_remote_isolated_far (2); rules_strict_fussy_unpleasant (1); misc_other_cons (1),2026-01-26 08:58:44
338554,(7670) Funcheira - Rua do Poço Novo 11,https://park4night.com/en/place/338554,37.724156,-8.341241,Homestays accommodation,4.0,5,3.8,5.0,5.0,,"{""2025-12"": 1, ""2025-01"": 1, ""2024-11"": 1, ""2024-03"": 1}",en (3); nl (1),staff_friendly_helpful (3); atmosphere_quiet_peaceful (2); scenery_natural_beauty (2); service_multilingual_welcoming (1); activities_farm_eco_interaction (1); misc_other_pros (1),noise_traffic_airplane_loud (1); misc_other_cons (1),2026-01-26 08:58:49
46361,(7670) Barragem do Monte da Rocha - N261-4,https://park4night.com/en/place/46361,37.7271,-8.28781,Parking lot day/night,10.0,16,3.62,0.0,0.0,0.0,"{""2025-11"": 1, ""2025-08"": 2, ""2025-02"": 1, ""2024-12"": 1, ""2024-02"": 1}",de (3); en (1); es (2),atmosphere_quiet_peaceful (6); views_sunset_starry_sky (3); misc_other_pros (1),noise_traffic_airplane_loud (1); misc_other_cons (1),2026-01-26 08:59:10
428897,(7665) Monte Cruz,https://park4night.com/en/place/428897,37.559864,-8.403117,"On the farm (farm, vineyard ...)",2.0,7,4.43,15.0,15.0,,"{""2024-11"": 1, ""2024-04"": 2}",de (2),atmosphere_quiet_peaceful (2); scenery_natural_beauty (2); location_nature_trails_access (1); pet_friendly_amenities (1),misc_other_cons (1); access_difficult_narrow_steep (1),2026-01-26 08:59:18
301876,(8375) São Marcos da Serra - 17 Rua do Poleirão,https://park4night.com/en/place/301876,37.35759,-8.376727,Extra services,1.0,7,4.57,,,,"{""2025-10"": 1, ""2024-06"": 1}",nl (1); fr (1),scenery_natural_beauty (1); misc_other_pros (1),utilities_water_nonpotable_slow (1); misc_other_cons (1),2026-01-26 08:59:27
13808,() Ourique - 128 Rua da Sardoa,https://park4night.com/en/place/13808,37.7276,-8.29644,Parking lot day/night,0.0,58,3.91,,,,"{""2025-11"": 1, ""2025-10"": 1, ""2025-04"": 1, ""2025-03"": 1, ""2025-02"": 3, ""2024-11"": 1, ""2024-10"": 2, ""2024-08"": 1, ""2024-07"": 2, ""2024-05"": 1, ""2024-04"": 1, ""2024-03"": 2}",fr (9); nl (4); en (1); de (1),atmosphere_quiet_peaceful (13); scenery_natural_beauty (4); views_sunset_starry_sky (3); location_nature_trails_access (3); catering_bar_restaurant_onsite (10); safety_feeling_safe_community (1); pet_friendly_amenities (1); shade_natural_provided (1); value_affordable_fair (1); misc_other_pros (1),noise_dogs_animals_neighbors (1); environment_pests_insects_smells (1); location_beach_water_access (1); price_expensive_overpriced (1); service_staff_rude_unfriendly (1); misc_other_cons (1),2026-01-26 08:59:30
105369,(8375-127) São Bartolomeu de Messines -,https://park4night.com/en/place/105369,37.260241,-8.292856,Extra services,0.0,7,3.43,,,,"{""2026-01"": 1, ""2025-02"": 1}",nl (2),supplies_nearby_shops_fuel (1),payment_issues_cash_only_friction (1); laundry_effective_available (1); service_staff_rude_unfriendly (1),2026-01-26 09:00:34
119482,(7665-880) Santa Clara -a -Velha - 3 Pç. Doutor Oliveira Salazar,https://park4night.com/en/place/119482,37.512649,-8.475529,Extra services,0.0,7,3.71,0.0,0.0,0.0,"{""2025-11"": 1, ""2025-02"": 1, ""2024-04"": 1}",en (1); nl (1); cs (1),value_affordable_fair (1); location_nature_trails_access (1); scenery_natural_beauty (1); showers_hot_high_pressure (1); staff_friendly_helpful (1); misc_other_pros (1),checkin_automated_flexible_process (1); situational_temporary_blockage (1),2026-01-26 09:00:43
117327,(8375) São Bartolomeu de Messines - 508V Rua de Corte Pereiro,https://park4night.com/en/place/117327,37.314532,-8.321674,Parking lot day/night,0.0,5,3.2,,,,"{""2025-01"": 1, ""2024-07"": 1}",en (1); es (1),atmosphere_quiet_peaceful (1); supplies_nearby_shops_fuel (1); catering_bar_restaurant_onsite (1),noise_events_music_parties (1); misc_other_cons (1),2026-01-26 09:00:48
461743,(7670) Garvão -,https://park4night.com/en/place/461743,37.724937,-8.331787,"On the farm (farm, vineyard ...)",2.0,14,5.0,10.0,10.0,0.0,"{""2025-02"": 1, ""2025-01"": 2, ""2024-11"": 1, ""2024-08"": 1, ""2024-05"": 3, ""2024-04"": 1}",fr (4); en (2); de (1); it (1),atmosphere_quiet_peaceful (4); scenery_natural_beauty (4); views_sunset_starry_sky (2); staff_friendly_helpful (5); service_multilingual_welcoming (2); tips_local_knowledge (1); value_affordable_fair (1); location_nature_trails_access (1); services_bread_delivery_onsite (1); utilities_water_potable_easy_refill (1); family_child_friendly_playground (1); access_easy_large_vehicles (1); activities_farm_eco_interaction (1); misc_other_pros (1),access_difficult_narrow_steep (1); signage_unclear_directions (1),2026-01-26 09:01:00
94484,(8100) Alte - 2b Largo Helmano Sousa Costa,https://park4night.com/en/place/94484,37.236796,-8.173135,Parking lot day/night,8.0,15,3.93,0.0,0.0,0.0,"{""2025-11"": 1, ""2025-05"": 1, ""2025-04"": 1, ""2024-10"": 1, ""2024-05"": 1, ""2024-04"": 1}",nl (1); fr (2); en (2); de (1),facilities_clean_modern (2); location_nature_trails_access (2); location_town_center_proximity (3); atmosphere_quiet_peaceful (1); safety_feeling_safe_community (1); misc_other_pros (1); catering_bar_restaurant_onsite (1),noise_traffic_airplane_loud (1); overcrowding_packed_residents (1); waste_disposal_functional (1); access_difficult_narrow_steep (1); parking_min (1); misc_other_cons (1),2026-01-26 09:01:08
315817,(8100)  - 27 Rua 25 de Abril,https://park4night.com/en/place/315817,37.233351,-8.11973,Free motorhome area,20.0,61,3.64,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-12"": 1, ""2025-07"": 1, ""2025-06"": 1, ""2025-05"": 1, ""2025-04"": 4, ""2025-02"": 1, ""2025-01"": 2, ""2024-12"": 1, ""2024-11"": 1, ""2024-08"": 1, ""2024-07"": 1, ""2024-06"": 1, ""2024-04"": 1, ""2024-03"": 1}",fr (6); es (4); de (4); nl (1); it (1); pt (1),value_affordable_fair (4); water_potable_easy_refill (3); waste_disposal_functional (3); location_town_center_proximity (1); supplies_nearby_shops_fuel (1); misc_other_pros (1); safety_feeling_safe_community (1); activities_farm_eco_interaction (1),terrain_uneven_sloping (9); service_lack_of_amenities (5); noise_dogs_animals_neighbors (3); noise_traffic_airplane_loud (2); terrain_muddy_dusty_flooding (1); space_cramped_lack_of_privacy (1); environment_litter_trash_accumulation (1); utilities_water_nonpotable_slow (1); misc_other_cons (1); cleanliness_dirty_unkept (1),2026-01-26 09:01:09
398761,(7665) Luzianes - Vale Cernes,https://park4night.com/en/place/398761,37.596175,-8.471197,Homestays accommodation,2.0,5,4.8,10.0,10.0,,"{""2024-07"": 1, ""2024-04"": 1}",de (2),atmosphere_quiet_peaceful (1); scenery_natural_beauty (2); staff_friendly_helpful (2); pitches_spacious_private (2); family_child_friendly_playground (1); location_nature_trails_access (1); service_multilingual_welcoming (1); tips_local_knowledge (1),,2026-01-26 09:01:28
110272,(8375-111) São Bartolomeu de Messines - 16A Rua Maria Eugénia Mascarenhas Neutel Dias Ferreira,https://park4night.com/en/place/110272,37.256044,-8.282171,Extra services,2.0,5,5.0,0.0,0.0,0.0,"{""2025-11"": 1, ""2025-02"": 1}",de (2),laundry_effective_available (2); service_multilingual_welcoming (1); facilities_clean_modern (1); pitches_spacious_private (1),,2026-01-26 09:01:35
81547,(8100) Querença - Passeio da Azinhaga,https://park4night.com/en/place/81547,37.200447,-7.987379,Parking lot day/night,2.0,40,4.42,0.0,0.0,0.0,"{""2025-09"": 3, ""2025-01"": 1, ""2024-11"": 1, ""2024-09"": 1, ""2024-08"": 1, ""2024-06"": 1, ""2024-05"": 1, ""2024-03"": 1}",fr (5); de (2); it (1); en (1); nl (1),atmosphere_quiet_peaceful (6); facilities_clean_modern (3); views_sunset_starry_sky (2); safety_feeling_safe_community (2); service_multilingual_welcoming (1); location_nature_trails_access (1); supplies_nearby_shops_fuel (1); catering_bar_restaurant_onsite (1); misc_other_pros (1),terrain_uneven_sloping (2); environment_litter_trash_accumulation (1); noise_events_music_parties (1),2026-01-26 09:01:44
303439,(8375-112) Área Serviço Autocaravanas Messines,https://park4night.com/en/place/303439,37.253899,-8.283837,Paying motorhome area,31.0,45,4.18,7.0,7.0,0.0,"{""2026-01"": 2, ""2025-12"": 1, ""2025-11"": 1, ""2025-10"": 2, ""2025-04"": 1, ""2025-02"": 3, ""2025-01"": 3, ""2024-12"": 1, ""2024-09"": 1, ""2024-04"": 1, ""2024-03"": 2, ""2024-02"": 1, ""2024-01"": 1}",en (7); fr (6); de (3); nl (2); fi (1); es (1),value_affordable_fair (10); utilities_reliable_electricity (7); location_town_center_proximity (6); services_bread_delivery_onsite (1); location_nature_trails_access (1); supplies_nearby_shops_fuel (5); pitches_spacious_private (3); ground_flat_level_paved (2); waste_disposal_functional (2); atmosphere_quiet_peaceful (3); checkin_automated_flexible_process (2); misc_other_pros (2),terrain_muddy_dusty_flooding (5); overcrowding_packed_residents (3); noise_events_music_parties (1); access_difficult_narrow_steep (1); space_cramped_lack_of_privacy (1); environment_litter_trash_accumulation (1); rules_strict_fussy_unpleasant (1); misc_other_cons (1),2026-01-26 09:01:53
29293,(81000) Alte - 11X N124,https://park4night.com/en/place/29293,37.2328,-8.18083,Parking lot day/night,0.0,72,4.1,,,0.0,"{""2025-12"": 1, ""2025-11"": 2, ""2025-08"": 3, ""2025-07"": 1, ""2025-05"": 1, ""2025-04"": 2, ""2025-03"": 1, ""2025-02"": 2, ""2024-12"": 1, ""2024-09"": 3, ""2024-08"": 4, ""2024-07"": 3, ""2024-06"": 2, ""2024-05"": 3, ""2024-04"": 2, ""2024-03"": 3, ""2024-02"": 3}",en (10); fr (9); de (6); nl (5); es (3); pt (3); it (1),atmosphere_quiet_peaceful (24); scenery_natural_beauty (16); views_sunset_starry_sky (5); location_town_center_proximity (10); location_nature_trails_access (10); waste_disposal_functional (3); water_potable_easy_refill (3); family_child_friendly_playground (1); access_easy_large_vehicles (2); misc_other_pros (3); service_multilingual_welcoming (1); ground_flat_level_paved (4); shade_natural_provided (1); supplies_nearby_shops_fuel (2); safety_feeling_safe_community (1); pet_friendly_amenities (1),noise_traffic_airplane_loud (1); noise_dogs_animals_neighbors (1); noise_events_music_parties (2); terrain_uneven_sloping (6); terrain_muddy_dusty_flooding (0); shade_lack_of_exposed (0); access_difficult_narrow_steep (0); maneuvering_tight_spaces_restrictions (1); overcrowding_packed_residents (3); space_cramped_lack_of_privacy (1); price_expensive_overpriced (0); payment_issues_cash_only_friction (0); service_lack_of_amenities (3); service_staff_rude_unfriendly (0); checkin_rules_restrictive_slow (0); wifi_poor_unreliable_signal (0); mobile_signal_weak_dead_zone (0); safety_theft_risk_loitering (0); safety_police_fines_eviction_risk (1); environment_pests_insects_smells (0); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); utilities_water_nonpotable_slow (0); signage_unclear_directions (1); location_remote_isolated_far (0); rules_strict_fussy_unpleasant (1); environment_radiation_emf (0); social_niche_demographic (0); situational_temporary_blockage (0); misc_other_cons (2),2026-01-26 09:02:05
20931,(8375-215) Camping Quinta de Odelouca,https://park4night.com/en/place/20931,37.3396,-8.37347,Camping,25.0,39,4.33,22.0,24.0,,"{""2025-07"": 1, ""2025-01"": 1, ""2024-05"": 1, ""2024-04"": 2, ""2024-03"": 1}",nl (2); en (1); de (1),atmosphere_quiet_peaceful (3); family_child_friendly_playground (1); activities_onsite_yoga_pool (2); scenery_natural_beauty (2); staff_friendly_helpful (3); facilities_clean_modern (2); service_multilingual_welcoming (1); misc_other_pros (1),situational_temporary_blockage (1); access_difficult_narrow_steep (1); supplies_nearby_shops_fuel (1); facilities_broken_outdated (1),2026-01-26 09:02:13
183630,(8100-012) Alte - 1 Avenida 25 de Abril,https://park4night.com/en/place/183630,37.233765,-8.178911,Parking lot day/night,0.0,8,4.38,0.0,0.0,,"{""2025-10"": 1, ""2025-08"": 1, ""2025-07"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-03"": 1}",es (2); fr (2); en (2),location_town_center_proximity (3); family_child_friendly_playground (2); atmosphere_quiet_peaceful (2); scenery_natural_beauty (2); location_nature_trails_access (1); supplies_nearby_shops_fuel (1); misc_other_pros (1); access_easy_large_vehicles (1),noise_dogs_animals_neighbors (1); service_lack_of_amenities (1); overcrowding_packed_residents (1),2026-01-26 09:02:55
310872,(8375) Joios de Cima - Graceland,https://park4night.com/en/place/310872,37.40629,-8.392914,"On the farm (farm, vineyard ...)",3.0,29,4.97,10.0,10.0,0.0,"{""2025-10"": 1, ""2025-09"": 1, ""2024-12"": 1, ""2024-10"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-02"": 1, ""2024-01"": 1}",nl (3); en (3); de (2),views_sunset_starry_sky (4); atmosphere_quiet_peaceful (4); staff_friendly_helpful (7); service_multilingual_welcoming (7); services_bread_delivery_onsite (4); family_child_friendly_playground (2); location_nature_trails_access (2); facilities_clean_modern (1); showers_hot_high_pressure (1); utilities_reliable_electricity (1); misc_other_pros (2),,2026-01-26 09:03:09
46360,(7670)  - N261-4,https://park4night.com/en/place/46360,37.725101,-8.30103,Parking lot day/night,20.0,19,3.89,0.0,0.0,0.0,"{""2025-08"": 1, ""2025-06"": 1, ""2024-09"": 1, ""2024-08"": 1, ""2024-05"": 1, ""2024-04"": 2}",en (2); fr (2); nl (1); de (2),atmosphere_quiet_peaceful (3); scenery_natural_beauty (2); views_sunset_starry_sky (1); shade_natural_provided (1); location_nature_trails_access (1); services_bread_delivery_onsite (1); misc_other_pros (1),access_difficult_narrow_steep (3); environment_pests_insects_smells (2); environment_litter_trash_accumulation (1); terrain_uneven_sloping (1); safety_feeling_safe_community (1); misc_other_cons (1),2026-01-26 09:03:12
482151,(7630-174) Odemira - Avenida do Sul,https://park4night.com/en/place/482151,37.572381,-8.6674,MH parking without services,5.0,27,3.48,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-09"": 1, ""2025-06"": 1, ""2025-05"": 3, ""2025-04"": 1, ""2025-03"": 3, ""2025-02"": 1, ""2025-01"": 1, ""2024-09"": 1, ""2024-07"": 2, ""2024-05"": 3, ""2024-04"": 5, ""2024-03"": 2, ""2024-02"": 2}",en (7); nl (5); fr (5); de (4); es (3); pt (3); it (2),atmosphere_quiet_peaceful (16); facilities_clean_modern (4); ground_flat_level_paved (3); location_nature_trails_access (2); supplies_nearby_shops_fuel (4); connectivity_strong_wifi (1); pet_friendly_amenities (1); value_affordable_fair (1); misc_other_pros (3); views_sunset_starry_sky (1); scenery_natural_beauty (1); access_easy_large_vehicles (1),safety_feeling_safe_community (10); noise_events_music_parties (2); noise_traffic_airplane_loud (1); space_cramped_lack_of_privacy (1); service_lack_of_amenities (2); access_difficult_narrow_steep (1); overcrowding_packed_residents (1); misc_other_cons (3); rules_strict_fussy_unpleasant (1); family_child_friendly_playground (1); location_town_center_proximity (1),2026-01-26 08:25:16
47018,(8550) Monchique - N266-3,https://park4night.com/en/place/47018,37.315899,-8.59304,Parking lot day/night,4.0,57,3.93,0.0,0.0,0.0,"{""2025-06"": 2, ""2025-05"": 1, ""2025-04"": 1, ""2025-01"": 1, ""2024-09"": 1, ""2024-05"": 1, ""2024-04"": 1, ""2024-02"": 1, ""2024-01"": 2}",fr (2); cs (1); de (3); en (2),atmosphere_quiet_peaceful (5); views_sunset_starry_sky (3); location_nature_trails_access (3); supplies_nearby_shops_fuel (3); safety_feeling_safe_community (1); scenery_natural_beauty (3); pitches_spacious_private (1); value_affordable_fair (1); misc_other_pros (1); activities_farm_eco_interaction (1); heritage_culture_history (1),connectivity_good_5g_mobile (2); noise_traffic_airplane_loud (1); environment_radiation_emf (1); misc_other_cons (1); signage_unclear_directions (1); shade_lack_of_exposed (1),2026-01-26 08:25:19
543044,(8550) Marmelete - R. da Escola,https://park4night.com/en/place/543044,37.311757,-8.667038,Parking lot day/night,8.0,8,3.62,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-11"": 1, ""2025-10"": 1, ""2025-08"": 1, ""2025-06"": 1, ""2025-05"": 1, ""2025-02"": 1, ""2025-01"": 1}",fr (4); nl (1); de (1); en (1); it (1),safety_feeling_safe_community (1); location_nature_trails_access (1); services_bread_delivery_onsite (1); misc_other_pros (1),noise_traffic_airplane_loud (3); access_difficult_narrow_steep (1); noise_dogs_animals_neighbors (1); space_cramped_lack_of_privacy (1); family_child_friendly_playground (1); misc_other_cons (2),2026-01-26 08:25:28
572641,(7630-174) Monte Parreira,https://park4night.com/en/place/572641,37.43997,-8.605524,Homestays accommodation,2.0,9,5.0,,,,"{""2025-10"": 1, ""2025-09"": 2, ""2025-08"": 1, ""2025-07"": 1, ""2025-05"": 2, ""2025-04"": 2}",de (5); nl (1); fr (1),views_sunset_starry_sky (7); staff_friendly_helpful (6); atmosphere_quiet_peaceful (5); location_nature_trails_access (1); facilities_clean_modern (1); showers_hot_high_pressure (1); value_affordable_fair (1); location_town_center_proximity (1); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (1); water_potable_easy_refill (1); waste_disposal_functional (1); pet_friendly_amenities (1); family_child_friendly_playground (1); activities_onsite_yoga_pool (1); unique_vibe_creative_eco_farm (2); activities_farm_eco_interaction (1); misc_other_pros (3),access_difficult_narrow_steep (5); terrain_muddy_dusty_flooding (1); maneuvering_tight_spaces_restrictions (1); wifi_poor_unreliable_signal (1); signage_unclear_directions (1); misc_other_cons (1),2026-01-26 08:25:50
439205,(7630-174) Zambujeira do Mar - Unnamed Road,https://park4night.com/en/place/439205,37.52073,-8.788037,Extra services,0.0,22,4.05,1.15,1.15,0.0,"{""2025-09"": 1, ""2025-08"": 1, ""2025-04"": 1, ""2025-02"": 1, ""2024-09"": 3, ""2024-08"": 2, ""2024-07"": 1}",en (4); pt (3); es (1); de (1); fr (1),showers_hot_high_pressure (5); staff_friendly_helpful (3); facilities_clean_modern (3); value_affordable_fair (3); location_beach_water_access (1); misc_other_pros (1),access_difficult_narrow_steep (2); situational_temporary_blockage (2); showers_cold_low_pressure (1); terrain_muddy_dusty_flooding (1); rules_strict_fussy_unpleasant (1); signage_unclear_directions (1),2026-01-26 08:26:08
476938,(7630-174) Odemira - 13 Rua das Barreiras Vermelhas,https://park4night.com/en/place/476938,37.59756,-8.648049,Parking lot day/night,12.0,67,4.48,0.0,0.0,0.0,"{""2026-01"": 6, ""2025-12"": 1, ""2025-11"": 4, ""2025-10"": 5, ""2025-09"": 1, ""2025-08"": 7, ""2025-07"": 4, ""2025-06"": 6, ""2025-05"": 1, ""2025-04"": 2, ""2025-03"": 2, ""2025-01"": 5, ""2024-12"": 1, ""2024-11"": 2, ""2024-10"": 1, ""2024-09"": 2, ""2024-08"": 4, ""2024-07"": 2, ""2024-05"": 2, ""2024-04"": 3, ""2024-03"": 2, ""2024-02"": 1}",nl (13); fr (12); en (7); de (6); es (3); it (3); pt (3); pl (1); cs (1),atmosphere_quiet_peaceful (36); scenery_natural_beauty (14); location_town_center_proximity (11); facilities_clean_modern (10); location_nature_trails_access (3); ground_flat_level_paved (3); safety_feeling_safe_community (3); family_child_friendly_playground (2); services_bread_delivery_onsite (1); value_affordable_fair (1); location_beach_water_access (1); supplies_nearby_shops_fuel (1); water_potable_easy_refill (1); pet_friendly_amenities (1); activities_farm_eco_interaction (1); misc_other_pros (1),access_difficult_narrow_steep (4); maneuvering_tight_spaces_restrictions (4); space_cramped_lack_of_privacy (3); noise_dogs_animals_neighbors (3); rules_strict_fussy_unpleasant (3); service_lack_of_amenities (3); checkin_automated_flexible_process (2); noise_events_music_parties (2); terrain_uneven_sloping (2); utilities_water_nonpotable_slow (2); safety_theft_risk_loitering (1); environment_pests_insects_smells (1); wifi_poor_unreliable_signal (1); misc_other_cons (1),2026-01-26 08:26:09
346123,(8550) Monchique - N266,https://park4night.com/en/place/346123,37.321773,-8.550913,Parking lot day/night,5.0,18,3.89,0.0,0.0,0.0,"{""2025-01"": 1, ""2024-12"": 1, ""2024-10"": 1, ""2024-08"": 1, ""2024-04"": 1, ""2024-03"": 1, ""2024-02"": 2}",fr (4); de (2); en (1),atmosphere_quiet_peaceful (4); safety_feeling_safe_community (2); connectivity_strong_wifi (1); location_nature_trails_access (1); pitches_spacious_private (1); ground_flat_level_paved (1); access_easy_large_vehicles (1),noise_traffic_airplane_loud (1); access_difficult_narrow_steep (1); utilities_water_nonpotable_slow (1); safety_feeling_safe_community (1),2026-01-26 08:26:17
303459,(7630 590) Casas novas da Palmeira,https://park4night.com/en/place/303459,37.421352,-8.684563,"On the farm (farm, vineyard ...)",4.0,19,4.37,10.0,10.0,0.0,"{""2025-11"": 1, ""2025-09"": 1, ""2025-08"": 2, ""2025-07"": 1, ""2025-06"": 1, ""2025-01"": 1, ""2024-12"": 1, ""2024-10"": 1, ""2024-04"": 1, ""2024-02"": 2}",de (6); nl (3); fr (2); en (2),unique_vibe_creative_eco_farm (4); atmosphere_quiet_peaceful (3); staff_friendly_helpful (3); facilities_clean_modern (2); showers_hot_high_pressure (2); connectivity_strong_wifi (1); family_child_friendly_playground (1); views_sunset_starry_sky (1); location_nature_trails_access (1); services_bread_delivery_onsite (1); activities_onsite_yoga_pool (1); activities_farm_eco_interaction (1); safety_feeling_safe_community (1); misc_other_pros (1),access_difficult_narrow_steep (2); price_expensive_overpriced (1); utilities_water_nonpotable_slow (1); waste_disposal_functional (1); noise_dogs_animals_neighbors (1); facilities_broken_outdated (1); location_remote_isolated_far (1); misc_other_cons (1),2026-01-26 08:26:27
113748,(7630-174) Santa Maria - Rua do Cemitério,https://park4night.com/en/place/113748,37.59444,-8.644278,MH parking without services,3.0,47,3.23,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-07"": 1, ""2025-05"": 1, ""2024-06"": 1, ""2024-01"": 1}",nl (1); fr (2); de (1); en (1),location_town_center_proximity (1); misc_other_pros (1); atmosphere_quiet_peaceful (1),access_difficult_narrow_steep (1); terrain_uneven_sloping (2); space_cramped_lack_of_privacy (1); safety_feeling_safe_community (1); misc_other_cons (1),2026-01-26 08:26:46
