p4n_id,title,url,latitude,longitude,location_type,num_places,total_reviews,avg_rating,parking_min_eur,parking_max_eur,electricity_eur,review_seasonality,top_languages,ai_pros,ai_cons,last_scraped
338554,(7670) Funcheira - Rua do Poço Novo 11,https://park4night.com/en/place/338554,37.724156,-8.341241,Homestays accommodation,4,5,3.8,5.0,5.0,,"{""2025-12"": 1, ""2025-01"": 1, ""2024-11"": 1, ""2024-03"": 1}",nl (2); en (2),staff_friendly_helpful (3); atmosphere_quiet_peaceful (2); scenery_natural_beauty (2); location_nature_trails_access (1); unique_vibe_creative_eco (1); local_product_purchase_opportunity (1),misc_other_cons (1); noise_traffic_airplane_loud (1),2026-01-26 17:22:43
24042,(7645-243) Campiférias,https://park4night.com/en/place/24042,37.729698,-8.78315,Camping,50,169,3.43,11.8,21.0,0.0,"{""2025-11"": 1, ""2025-10"": 4, ""2025-09"": 4, ""2025-08"": 2, ""2025-07"": 1, ""2025-06"": 1, ""2025-04"": 5, ""2025-03"": 1, ""2025-01"": 1, ""2024-12"": 1, ""2024-11"": 2, ""2024-10"": 3, ""2024-09"": 3, ""2024-08"": 6, ""2024-07"": 3, ""2024-06"": 2, ""2024-05"": 8, ""2024-04"": 2, ""2024-03"": 1, ""2024-02"": 4}",fr (14); de (10); en (7); es (5); nl (4); pt (3); it (2); fi (1),location_town_center_proximity (19); facilities_clean_modern (17); staff_friendly_helpful (11); location_beach_water_access (10); supplies_nearby_shops_fuel (9); pitches_spacious_private (8); value_affordable_fair (7); checkin_automated_flexible_process (5); services_bread_delivery_onsite (4); shade_natural_provided (4); laundry_effective_available (3); water_potable_easy_refill (2); unique_vibe_creative_eco (1); local_product_purchase_opportunity (1); municipal_support_pro (1); atmosphere_quiet_peaceful (1); views_sunset_aesthetic (1); pricing_transparent_simple (1); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (1); utilities_reliable_electricity (1); waste_disposal_functional (1); connectivity_strong_wifi (1); pet_friendly_amenities (1); access_easy_large_vehicles (1); activities_onsite_yoga_pool (1),facilities_broken_outdated (14); showers_cold_low_pressure (10); noise_traffic_airplane_loud (4); space_cramped_design_issue (4); overcrowding_situational_busy (4); terrain_uneven_sloping (3); cleanliness_dirty_unkept (3); checkin_rules_restrictive_slow (2); rules_strict_fussy_unpleasant (2); noise_dogs_animals_neighbors (2); social_inconsiderate_behavior (2); terrain_muddy_dusty_flooding (1); access_difficult_narrow_steep (1); maneuvering_tight_spaces_restrictions (1); price_expensive_overpriced (1); service_staff_rude_unfriendly (1); wifi_poor_unreliable_signal (1); mobile_signal_weak_dead_zone (1); safety_theft_risk_loitering (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); waste_disposal_no_grey_water (1); waste_disposal_poor_design (1); parking_unsuitable_large_rvs (1); weather_wind_exposure (1); misc_other_cons (1),2026-01-26 17:23:02
185459,(7520) Parque de Campismo da Ilha do Pessegueiro,https://park4night.com/en/place/185459,37.841802,-8.780198,Camping,0,81,3.3,12.0,26.5,0.0,"{""2026-01"": 1, ""2025-12"": 1, ""2025-11"": 1, ""2025-09"": 1, ""2025-08"": 6, ""2025-07"": 2, ""2025-05"": 3, ""2024-11"": 1, ""2024-09"": 1, ""2024-08"": 5, ""2024-07"": 3, ""2024-04"": 2}",en (9); de (5); fr (5); es (1); nl (1); pt (2); it (1),views_sunset_aesthetic (7); staff_friendly_helpful (7); atmosphere_quiet_peaceful (4); pitches_spacious_private (4); facilities_clean_modern (4); location_nature_trails_access (2); location_beach_water_access (2); location_town_center_proximity (2); water_potable_easy_refill (2); terrain_level_flat (2); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (1); supplies_nearby_shops_fuel (1); checkin_automated_flexible_process (1); activities_onsite_yoga_pool (1); unique_vibe_creative_eco (1); misc_other_pros (1),facilities_broken_outdated (10); showers_cold_low_pressure (4); noise_events_music_parties (1); cleanliness_dirty_unkept (1); terrain_muddy_dusty_flooding (1); shade_lack_of_exposed (2); price_expensive_overpriced (2); service_lack_of_amenities (1); wifi_poor_unreliable_signal (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); waste_disposal_no_grey_water (1); waste_disposal_poor_design (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); weather_wind_exposure (1); misc_other_cons (1),2026-01-26 17:23:09
335819,(7520-219) Sines - 127 Rua Júlio Gomes da Silva,https://park4night.com/en/place/335819,37.95725,-8.861942,Extra services,1,5,5.0,0.0,0.0,,"{""2025-11"": 1, ""2025-08"": 1}",nl (1); fr (1),facilities_clean_modern (1); laundry_effective_available (1); value_affordable_fair (1),payment_issues_cash_only_friction (1),2026-01-26 17:23:10
420351,(7630-174) Odemira - Unnamed Road,https://park4night.com/en/place/420351,37.720535,-8.655896,Homestays accommodation,3,12,5.0,20.0,20.0,0.0,"{""2025-10"": 1, ""2025-08"": 4, ""2025-07"": 1, ""2025-05"": 1, ""2025-04"": 1, ""2024-08"": 1}",de (5); nl (1); pt (2); es (1),staff_friendly_helpful (8); facilities_clean_modern (7); showers_hot_high_pressure (5); tips_local_knowledge (1); atmosphere_quiet_peaceful (2); unique_vibe_creative_eco (3); value_affordable_fair (1); utilities_reliable_electricity (1); pet_friendly_amenities (1); waste_disposal_functional (1),location_remote_isolated_far (1); checkin_rules_restrictive_slow (1),2026-01-26 17:23:18
556333,(7520) Sines - 11 Rua Vitalina da Silva,https://park4night.com/en/place/556333,37.851921,-8.784749,Parking lot day/night,20,5,4.2,0.0,0.0,,"{""2025-12"": 1, ""2025-06"": 1, ""2025-04"": 2, ""2024-10"": 1}",es (3); de (1),atmosphere_quiet_peaceful (5); parking_unsuitable_large_rvs (1); misc_other_pros (1),environment_litter_trash_accumulation (2); social_inconsiderate_behavior (1); scenery_natural_beauty (2),2026-01-26 17:23:23
260875,(7520-200) Sines - 40 Rua do Forte,https://park4night.com/en/place/260875,37.951051,-8.875287,Parking lot day/night,8,7,3.71,0.0,0.0,,{},,,,2026-01-26 17:23:25
420555,(7600-033) Aljustrel - 46 Rua de Montes Velhos,https://park4night.com/en/place/420555,37.881333,-8.162451,Parking lot day/night,10,5,3.8,0.0,0.0,,"{""2025-07"": 1, ""2025-04"": 1, ""2025-03"": 1, ""2025-02"": 1}",es (1); fr (2); en (1),atmosphere_quiet_peaceful (2); location_town_center_proximity (2); supplies_nearby_shops_fuel (1); catering_bar_restaurant_onsite (1); safety_feeling_safe_community (1); access_easy_large_vehicles (1),access_difficult_narrow_steep (1); noise_traffic_airplane_loud (1),2026-01-26 17:23:31
556029,(7630-574) Quinta Vicentina,https://park4night.com/en/place/556029,37.591933,-8.777318,Private car park for campers,12,69,4.9,15.0,18.0,0.0,"{""2026-01"": 2, ""2025-12"": 1, ""2025-11"": 2, ""2025-10"": 7, ""2025-09"": 5, ""2025-08"": 18, ""2025-07"": 1, ""2025-06"": 3, ""2025-05"": 2, ""2025-04"": 7, ""2025-03"": 6, ""2025-02"": 4, ""2025-01"": 6, ""2024-12"": 4, ""2024-10"": 1}",en (17); fr (15); nl (10); es (8); de (6); pt (5); it (2),staff_friendly_helpful (41); activities_farm_eco_interaction (32); facilities_clean_modern (28); showers_hot_high_pressure (23); value_affordable_fair (19); laundry_effective_available (15); atmosphere_quiet_peaceful (14); location_nature_trails_access (10); utilities_reliable_electricity (9); water_potable_easy_refill (8); waste_disposal_functional (7); family_child_friendly_playground (6); local_product_purchase_opportunity (6); unique_vibe_creative_eco (5); service_multilingual_human (3); views_sunset_aesthetic (2); supplies_nearby_shops_fuel (1); services_bread_delivery_onsite (1); safety_feeling_safe_community (1); pet_friendly_amenities (1); access_easy_large_vehicles (1); checkin_automated_flexible_process (1); misc_other_pros (1),terrain_uneven_sloping (4); environment_pests_insects_smells (2); noise_natural_elements (1); utilities_water_nonpotable_slow (1); maneuvering_tight_spaces_restrictions (1); utilities_electricity_tripping (1); waste_disposal_poor_design (1); terrain_muddy_dusty_flooding (1); wifi_poor_unreliable_signal (1); access_difficult_narrow_steep (1); misc_other_cons (1),2026-01-26 17:23:47
482151,(7630-174) Odemira - Avenida do Sul,https://park4night.com/en/place/482151,37.572381,-8.6674,MH parking without services,5,27,3.48,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-09"": 1, ""2025-06"": 1, ""2025-05"": 3, ""2025-04"": 1, ""2025-03"": 3, ""2025-02"": 1, ""2025-01"": 1, ""2024-09"": 1, ""2024-07"": 2, ""2024-05"": 3, ""2024-04"": 5, ""2024-03"": 2, ""2024-02"": 2}",nl (6); fr (5); en (4); es (3); pt (3); de (3); it (1),atmosphere_quiet_peaceful (13); terrain_level_flat (4); location_nature_trails_access (3); supplies_nearby_shops_fuel (3); facilities_clean_modern (3); municipal_support_pro (2); views_sunset_aesthetic (1); unique_vibe_creative_eco (1); pet_friendly_amenities (1); connectivity_strong_wifi (1); safety_feeling_safe_community (1); surface_paved_paved (1); location_town_center_proximity (1); value_affordable_fair (1),safety_feeling_safe_community (7); noise_events_music_parties (2); access_difficult_narrow_steep (1); noise_traffic_airplane_loud (1); service_lack_of_amenities (1); terrain_uneven_sloping (1); space_cramped_design_issue (1); misc_other_cons (1); social_inconsiderate_behavior (1),2026-01-26 17:23:54
370099,(7520) Sines - 18 Largo Ramos da Costa,https://park4night.com/en/place/370099,37.95525,-8.86465,Parking lot day/night,6,5,2.8,0.0,0.0,,"{""2025-09"": 1, ""2024-07"": 1, ""2024-03"": 1}",es (2); en (1),safety_feeling_safe_community (1); parking_unsuitable_large_rvs (1),noise_traffic_airplane_loud (1); noise_dogs_animals_neighbors (1); parking_unsuitable_large_rvs (1),2026-01-26 17:23:55
73881,(7520) Sines - Unnamed Road,https://park4night.com/en/place/73881,37.960802,-8.843592,Extra services,0,63,4.52,,,,"{""2026-01"": 3, ""2025-11"": 1, ""2025-10"": 1, ""2025-05"": 1, ""2025-04"": 2, ""2025-03"": 1, ""2025-01"": 1, ""2024-11"": 1, ""2024-06"": 1, ""2024-03"": 2, ""2024-02"": 1}",German (7); Dutch (3); French (3); Italian (1); English (1),staff_friendly_helpful (7); utilities_lpg_gpl_specialist (5); service_multilingual_human (4); tips_local_knowledge (1); local_product_purchase_opportunity (1),facilities_broken_outdated (3); service_lack_of_amenities (2); misc_other_cons (1),2026-01-26 17:24:10
311320,(X479+M3) Sines - Av. da Costa do Norte,https://park4night.com/en/place/311320,37.96415,-8.882271,Parking lot day/night,8,77,4.31,0.0,0.0,0.0,"{""2025-12"": 1, ""2025-11"": 1, ""2025-10"": 1, ""2025-09"": 4, ""2025-08"": 6, ""2025-07"": 1, ""2025-05"": 1, ""2025-04"": 1, ""2025-03"": 3, ""2025-02"": 1, ""2025-01"": 2, ""2024-12"": 2, ""2024-11"": 2, ""2024-10"": 4, ""2024-09"": 10, ""2024-08"": 10, ""2024-07"": 4, ""2024-06"": 2, ""2024-05"": 2, ""2024-04"": 2, ""2024-03"": 3, ""2024-02"": 2}",en (14); fr (13); de (11); es (3); it (3); nl (3); pt (2); he (1),atmosphere_quiet_peaceful (34); views_sunset_aesthetic (26); scenery_natural_beauty (14); location_beach_water_access (10); safety_feeling_safe_community (8); access_easy_large_vehicles (5); terrain_level_flat (3); noise_natural_elements (3); local_product_purchase_opportunity (1); unique_vibe_creative_eco (1); misc_other_pros (1),environment_litter_trash_accumulation (14); weather_wind_exposure (10); noise_traffic_airplane_loud (2); terrain_uneven_sloping (2); terrain_muddy_dusty_flooding (2); space_cramped_design_issue (1); noise_events_music_parties (1); service_lack_of_amenities (1); wifi_poor_unreliable_signal (1); environment_pests_insects_smells (1); signage_unclear_directions (1); rules_strict_fussy_unpleasant (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); terrain_sandy_stuck_risk (1); misc_other_cons (1),2026-01-26 17:24:25
303940,(7645) Vila Nova de Milfontes - 29 Rua Das Pousadas,https://park4night.com/en/place/303940,37.729096,-8.782226,Parking lot day/night,0,131,4.07,0.0,0.0,0.0,"{""2026-01"": 1, ""2025-12"": 2, ""2025-11"": 4, ""2025-10"": 3, ""2025-09"": 3, ""2025-08"": 1, ""2025-06"": 1, ""2025-03"": 1, ""2025-01"": 1, ""2024-11"": 1, ""2024-10"": 1, ""2024-09"": 2, ""2024-08"": 4, ""2024-07"": 3, ""2024-06"": 2, ""2024-05"": 4, ""2024-04"": 1, ""2024-03"": 1, ""2024-02"": 2}",en (7); es (7); fr (6); de (6); it (4); pt (2); nl (1); da (1),showers_hot_high_pressure (15); location_town_center_proximity (10); facilities_clean_modern (8); supplies_nearby_shops_fuel (4); safety_feeling_safe_community (4); location_beach_water_access (3); waste_disposal_functional (2); water_potable_easy_refill (2); services_bread_delivery_onsite (1); local_product_purchase_opportunity (1); misc_other_pros (1); pet_friendly_amenities (1); laundry_effective_available (1),noise_traffic_airplane_loud (10); noise_events_music_parties (5); safety_feeling_safe_community (4); checkin_rules_restrictive_slow (3); showers_cold_low_pressure (3); space_cramped_design_issue (2); noise_dogs_animals_neighbors (2); overcrowding_situational_busy (2); facilities_broken_outdated (2); terrain_muddy_dusty_flooding (1); access_difficult_narrow_steep (1); parking_unsuitable_large_rvs (1); rules_strict_fussy_unpleasant (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); mobile_signal_weak_dead_zone (1); misc_other_cons (1); social_inconsiderate_behavior (1),2026-01-26 17:24:36
153560,(7700-040) Almodôvar - 20 Rua da Ponte Romana,https://park4night.com/en/place/153560,37.512704,-8.056728,Parking lot day/night,4,6,3.0,0.0,0.0,,"{""2024-06"": 1, ""2024-03"": 1}",pt (1); en (1),atmosphere_quiet_peaceful (1); location_town_center_proximity (1),parking_unsuitable_large_rvs (1); terrain_uneven_sloping (1); overcrowding_situational_busy (1),2026-01-26 17:24:38
463241,(7565) Camping Monte Naturista O Barao,https://park4night.com/en/place/463241,38.018113,-8.484914,Camping,40,10,3.9,13.0,24.0,0.0,"{""2025-10"": 1, ""2025-09"": 2, ""2025-07"": 1, ""2024-09"": 2, ""2024-08"": 1, ""2024-04"": 1, ""2024-02"": 1}",nl (2); es (1); fr (3); de (1); it (2),atmosphere_quiet_peaceful (2); facilities_clean_modern (4); staff_friendly_helpful (3); activities_onsite_yoga_pool (5); pitches_spacious_private (3); value_affordable_fair (1); scenery_natural_beauty (2); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (2); unique_vibe_creative_eco (2); checkin_automated_flexible_process (1); misc_other_pros (1),rules_strict_fussy_unpleasant (2); price_expensive_overpriced (2); checkin_rules_restrictive_slow (1); service_staff_rude_unfriendly (1); activities_onsite_yoga_pool (1); misc_other_cons (2),2026-01-26 17:24:50
86930,(7520-233) Sines - 15 Rua Paulo da Gama,https://park4night.com/en/place/86930,37.955733,-8.864568,Parking lot day/night,10,25,3.84,0.0,0.0,0.0,"{""2025-10"": 1, ""2025-07"": 1, ""2025-03"": 2, ""2025-02"": 1, ""2025-01"": 1, ""2024-10"": 1, ""2024-09"": 1, ""2024-07"": 2, ""2024-06"": 1, ""2024-04"": 1}",es (4); fr (3); de (3); nl (1),location_town_center_proximity (5); terrain_level_flat (3); facilities_clean_modern (3); location_beach_water_access (2); views_sunset_aesthetic (1); family_child_friendly_playground (1); misc_other_pros (1),noise_events_music_parties (3); noise_traffic_airplane_loud (2); environment_litter_trash_accumulation (2); safety_feeling_safe_community (2); checkin_rules_restrictive_slow (1); service_lack_of_amenities (1); space_cramped_design_issue (1); noise_natural_elements (1); misc_other_cons (1),2026-01-26 17:24:53
553945,(7630-174) Odemira -,https://park4night.com/en/place/553945,37.654036,-8.614705,Homestays accommodation,2,5,5.0,10.0,10.0,,"{""2025-10"": 1, ""2025-09"": 1, ""2025-02"": 1, ""2025-01"": 1, ""2024-10"": 1}",de (3); en (2),atmosphere_quiet_peaceful (3); staff_friendly_helpful (3); scenery_natural_beauty (2); location_nature_trails_access (2); tips_local_knowledge (1); unique_vibe_creative_eco (1),location_remote_isolated_far (1),2026-01-26 17:25:01
26016,(7520-001) Sines - R261-5,https://park4night.com/en/place/26016,37.96526,-8.85882,Service area without parking,0,152,4.12,,,0.0,"{""2026-01"": 1, ""2025-12"": 2, ""2025-11"": 1, ""2025-08"": 1, ""2025-06"": 2, ""2025-05"": 2, ""2025-04"": 3, ""2025-02"": 2, ""2024-11"": 1, ""2024-10"": 1, ""2024-08"": 5, ""2024-03"": 1, ""2024-02"": 3}",en (4); es (4); fr (4); nl (3); de (3); pt (3); it (3); uk (1),staff_friendly_helpful (3); facilities_clean_modern (3); waste_disposal_functional (10); water_potable_easy_refill (10); supplies_nearby_shops_fuel (12); value_affordable_fair (10); pricing_transparent_simple (1); local_product_purchase_opportunity (1); misc_other_pros (1),terrain_uneven_sloping (2); maneuvering_tight_spaces_restrictions (2); noise_traffic_airplane_loud (1); cleanliness_dirty_unkept (2); service_lack_of_amenities (1); checkin_rules_restrictive_slow (3); space_cramped_design_issue (1); price_expensive_overpriced (3); waste_disposal_no_grey_water (1); waste_disposal_poor_design (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); misc_other_cons (1),2026-01-26 17:25:12
97590,(7630) Odemira - 3 Rua Do Comercio,https://park4night.com/en/place/97590,37.598017,-8.80642,Extra services,8,15,3.0,0.0,0.0,,"{""2026-01"": 1, ""2024-07"": 1}",,misc_other_pros (1),showers_cold_low_pressure (1); utilities_electricity_tripping (1); service_lack_of_amenities (1),2026-01-26 17:25:19
119482,(7665-880) Santa Clara -a -Velha - 3 Pç. Doutor Oliveira Salazar,https://park4night.com/en/place/119482,37.512649,-8.475529,Extra services,0,7,3.71,0.0,0.0,,"{""2025-11"": 1, ""2025-02"": 1, ""2024-04"": 1}",nl (1); cs (1); en (1),scenery_natural_beauty (1); location_nature_trails_access (1); showers_hot_high_pressure (1); staff_friendly_helpful (1),checkin_automated_flexible_process (1); checkin_rules_restrictive_slow (1),2026-01-26 17:25:39
161746,(7600-095) Aljustrel - 13 Estrada de Aljustrel,https://park4night.com/en/place/161746,37.884745,-8.162999,Parking lot day/night,0,5,4.4,0.0,0.0,,"{""2025-11"": 1, ""2025-05"": 1, ""2025-03"": 1, ""2024-10"": 1}",en (1); fr (2); de (1),terrain_level_flat (1); atmosphere_quiet_peaceful (2); supplies_nearby_shops_fuel (1); shade_natural_provided (1); activities_onsite_yoga_pool (2),noise_events_music_parties (1),2026-01-26 17:26:03
109040,(7630-174) São Luís - 4 Rua Liga dos Amigos,https://park4night.com/en/place/109040,37.715937,-8.662397,MH parking without services,5,11,2.55,,,,"{""2025-04"": 1, ""2025-02"": 1, ""2025-01"": 1, ""2024-12"": 1}",fr (2); en (1); de (1),,terrain_uneven_sloping (1); access_difficult_narrow_steep (1); cleanliness_dirty_unkept (1); rules_strict_fussy_unpleasant (2); misc_other_cons (1); parking_unsuitable_large_rvs (1),2026-01-26 17:26:17
35314,(7600-311) Parque de autocaravanas da Quinta da Cerca,https://park4night.com/en/place/35314,37.831507,-8.24691,Private car park for campers,50,112,4.15,9.0,10.0,0.0,"{""2025-11"": 2, ""2025-10"": 4, ""2025-09"": 3, ""2025-08"": 5, ""2025-07"": 1, ""2025-06"": 1, ""2025-05"": 2, ""2025-04"": 2, ""2025-03"": 3, ""2025-02"": 4, ""2025-01"": 1, ""2024-12"": 2, ""2024-10"": 2, ""2024-09"": 5, ""2024-08"": 2, ""2024-07"": 2, ""2024-06"": 2, ""2024-04"": 2, ""2024-03"": 2, ""2024-02"": 3}",fr (11); de (10); nl (5); en (4); es (3); pt (3); it (1); fi (1),value_affordable_fair (19); activities_onsite_yoga_pool (17); staff_friendly_helpful (14); pitches_spacious_private (10); terrain_level_flat (5); facilities_clean_modern (5); waste_disposal_functional (4); utilities_reliable_electricity (4); water_potable_easy_refill (3); location_nature_trails_access (2); service_multilingual_human (2); safety_secure_fenced_monitored (2); pet_friendly_amenities (2); local_product_purchase_opportunity (1); supplies_nearby_shops_fuel (1); services_bread_delivery_onsite (1); catering_bar_restaurant_onsite (1); access_easy_large_vehicles (1); unique_vibe_creative_eco (1),showers_cold_low_pressure (3); checkin_rules_restrictive_slow (3); wifi_poor_unreliable_signal (1); terrain_muddy_dusty_flooding (1); shade_lack_of_exposed (1); space_cramped_design_issue (1); service_lack_of_amenities (1); mobile_signal_weak_dead_zone (1); environment_pests_insects_smells (1); environment_litter_trash_accumulation (1); utilities_electricity_tripping (1); signage_unclear_directions (1); location_remote_isolated_far (1); rules_strict_fussy_unpleasant (1); social_inconsiderate_behavior (1); parking_unsuitable_large_rvs (1); weather_wind_exposure (1); noise_natural_elements (1); misc_other_cons (1),2026-01-26 17:26:30
163064,(7630-174) Odemira - 2A Rua Souza Prado,https://park4night.com/en/place/163064,37.597193,-8.642696,Extra services,0,25,4.44,,,,"{""2025-10"": 1, ""2025-05"": 1, ""2025-03"": 2, ""2024-10"": 1, ""2024-09"": 2, ""2024-06"": 1}",nl (1); de (2); en (2); fr (1); es (2),showers_hot_high_pressure (5); facilities_clean_modern (4); staff_friendly_helpful (2); value_affordable_fair (2); location_town_center_proximity (1); misc_other_pros (1),utilities_electricity_tripping (1); location_remote_isolated_far (1); checkin_rules_restrictive_slow (1); misc_other_cons (1),2026-01-26 17:27:44
299555,(7630) Monte Maravilhas,https://park4night.com/en/place/299555,37.64018,-8.402422,Camping,12,9,3.78,20.0,20.0,0.0,"{""2025-06"": 1, ""2024-12"": 1, ""2024-09"": 1, ""2024-08"": 1}",nl (2); de (2),atmosphere_quiet_peaceful (3); facilities_clean_modern (2); shade_natural_provided (1); pitches_spacious_private (1); staff_friendly_helpful (1); location_nature_trails_access (1); activities_onsite_yoga_pool (1),terrain_uneven_sloping (2); utilities_reliable_electricity (1); pet_friendly_amenities (1); access_difficult_narrow_steep (1); waste_disposal_functional (1),2026-01-26 17:27:53
211999,(7800) Beja - Unnamed Road,https://park4night.com/en/place/211999,38.01102,-7.934898,Parking lot day/night,5,22,3.77,0.0,0.0,,"{""2025-10"": 1, ""2025-08"": 1, ""2025-07"": 2, ""2025-05"": 1, ""2025-04"": 1, ""2025-02"": 1, ""2025-01"": 2, ""2024-10"": 1, ""2024-08"": 1}",en (4); pt (3); fr (3); de (2),atmosphere_quiet_peaceful (9); location_beach_water_access (2); facilities_clean_modern (1); scenery_natural_beauty (1); local_product_purchase_opportunity (1); heritage_culture_history (1); misc_other_pros (1),access_difficult_narrow_steep (4); terrain_muddy_dusty_flooding (2); noise_dogs_animals_neighbors (1); environment_litter_trash_accumulation (1); checkin_rules_restrictive_slow (1); signage_unclear_directions (1); terrain_sandy_stuck_risk (1); facilities_broken_outdated (1); misc_other_cons (1),2026-01-26 17:28:02
50070,(7570) Minas do Lousal - 210 Rua 25 Abril,https://park4night.com/en/place/50070,38.035801,-8.42889,Free motorhome area,12,302,4.26,0.0,0.0,0.0,"{""2026-01"": 7, ""2025-12"": 2, ""2025-11"": 3, ""2025-10"": 4, ""2025-09"": 6, ""2025-08"": 10, ""2025-07"": 4, ""2025-06"": 6, ""2025-05"": 4, ""2025-04"": 9, ""2025-03"": 12, ""2025-02"": 8, ""2025-01"": 7, ""2024-12"": 5, ""2024-11"": 3, ""2024-10"": 8, ""2024-09"": 11, ""2024-08"": 4, ""2024-07"": 9, ""2024-06"": 4, ""2024-05"": 11, ""2024-04"": 12, ""2024-03"": 7, ""2024-02"": 5}",French (34); English (31); Spanish (24); Portuguese (19); German (18),value_affordable_fair (40); utilities_reliable_electricity (37); water_potable_easy_refill (30); waste_disposal_functional (29); atmosphere_quiet_peaceful (29); heritage_culture_history (20); municipal_support_pro (19); facilities_clean_modern (17); pitches_spacious_private (16); misc_other_pros (15); location_nature_trails_access (13); catering_bar_restaurant_onsite (12); activities_onsite_yoga_pool (8); shade_natural_provided (7); scenery_natural_beauty (6); staff_friendly_helpful (5); services_bread_delivery_onsite (4); family_child_friendly_playground (3); access_easy_large_vehicles (3); terrain_level_flat (3); utilities_at_each_pitch (3); safety_feeling_safe_community (3); activities_farm_eco_interaction (3); location_town_center_proximity (2); supplies_nearby_shops_fuel (2); service_multilingual_human (2); surface_paved_paved (2); connectivity_good_5g_mobile (1),noise_dogs_animals_neighbors (20); utilities_electricity_tripping (10); overcrowding_situational_busy (8); social_inconsiderate_behavior (7); service_lack_of_amenities (6); misc_other_cons (5); location_town_center_proximity (3); utilities_adapter_required (2); water_potable_easy_refill (2); environment_pests_insects_smells (2); noise_traffic_airplane_loud (2); space_cramped_design_issue (2); pet_friendly_amenities (1); safety_theft_risk_loitering (1); rules_strict_fussy_unpleasant (1); wifi_poor_unreliable_signal (1); facilities_broken_outdated (1); noise_events_music_parties (1); scenery_natural_beauty (1); cleanliness_dirty_unkept (1),2026-01-26 17:28:36
118590,(7630-174) Odemira - Unnamed Road,https://park4night.com/en/place/118590,37.598965,-8.630979,Parking lot day/night,10,25,3.92,0.0,0.0,0.0,"{""2025-10"": 1, ""2025-09"": 1, ""2025-08"": 1, ""2025-07"": 1, ""2025-06"": 2, ""2025-04"": 2, ""2025-02"": 1, ""2024-07"": 1, ""2024-04"": 1, ""2024-03"": 1}",de (3); fr (3); es (1); pt (1); nl (2); it (1),pitches_spacious_private (3); terrain_level_flat (3); atmosphere_quiet_peaceful (5); supplies_nearby_shops_fuel (3); waste_disposal_functional (3); water_potable_easy_refill (2); services_bread_delivery_onsite (1); location_nature_trails_access (1); facilities_clean_modern (1); shade_natural_provided (1); access_easy_large_vehicles (1); pricing_transparent_simple (1); municipal_support_pro (1); misc_other_pros (1),environment_litter_trash_accumulation (1); noise_traffic_airplane_loud (2); rules_strict_fussy_unpleasant (1); location_remote_isolated_far (1); safety_feeling_safe_community (1); shade_lack_of_exposed (1); misc_other_cons (1),2026-01-26 17:28:45
